@relation acc_3_0.8_model_11_UpFall_44F

@attribute ARA numeric
@attribute MeanX numeric
@attribute MeanY numeric
@attribute MeanZ numeric
@attribute MeanXYZ numeric
@attribute VarX numeric
@attribute VarY numeric
@attribute VarZ numeric
@attribute DiffX numeric
@attribute DiffY numeric
@attribute DiffZ numeric
@attribute sdX numeric
@attribute sdY numeric
@attribute sdZ numeric
@attribute CovarianceXY numeric
@attribute CovarianceYZ numeric
@attribute CovarianceZX numeric
@attribute ZeroCrossingX numeric
@attribute ZeroCrossingY numeric
@attribute ZeroCrossingZ numeric
@attribute xPAR numeric
@attribute yPAR numeric
@attribute zPAR numeric
@attribute xSMA numeric
@attribute ySMA numeric
@attribute zSMA numeric
@attribute SMA numeric
@attribute SMVD numeric
@attribute meanPhi numeric
@attribute meanTheta numeric
@attribute varPhi numeric
@attribute varTheta numeric
@attribute igPhi numeric
@attribute igTheta numeric
@attribute Energy numeric
@attribute XFFTEnergy numeric
@attribute yFFTEnergy numeric
@attribute zFFTEnergy numeric
@attribute xFFTEntropy numeric
@attribute yFFTEntropy numeric
@attribute zFFTEntropy numeric
@attribute Activity numeric
@attribute Complexity numeric
@attribute Mobility numeric
@attribute Status {A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11}

@data
49.331128,7.4958,-9.532688,47.817279,45.780392,3.50978,5.701861,142.252006,8.253728,10.431088,51.602782,1.873441,2.387857,11.926945,-4.466899,-28.470647,22.326555,0,0,0,1.120058,0.021998,1.101041,-506930.069581,-664078.003872,-3285146.835131,-4456154.910297,0.563596,-5.105796,-6.383256,105.027592,164.476358,-6.122738,-4.894781,1.263913,14.968199,25.064898,616.8694,-1.7293,-1.375727,-1.505096,0.739721,1.008015,1.007774,A08
49.326365,7.448657,-9.610763,47.803843,45.641737,3.441781,5.832255,142.210875,8.252963,10.755662,51.565307,1.855204,2.415006,11.92522,-4.447124,-28.747582,22.073577,0,0,0,1.127044,0.021663,1.100566,-492076.566323,-684063.274359,-3283997.728335,-4460137.570724,0.564279,-5.064918,-6.416649,103.36216,166.199736,-6.171239,-4.871449,1.263944,13.953288,26.624693,616.503885,-1.704626,-1.397844,-1.504525,0.739722,1.007839,1.007339,A08
49.32522,7.379198,-9.698017,47.795524,45.476705,3.433462,6.049229,142.059981,8.22944,10.760838,51.557061,1.85296,2.459518,11.918892,-4.495822,-29.226821,21.996032,0,0,0,1.134465,0.020932,1.100586,-493729.952163,-683070.117237,-3287157.256968,-4463957.328055,0.562191,-5.029505,-6.494221,101.933242,170.235762,-6.216724,-4.81428,1.263945,14.090832,26.62301,617.592256,-1.692027,-1.403992,-1.504899,0.739721,1.007403,1.007886,A08
49.331059,7.331284,-9.778307,47.792534,45.345512,3.212032,6.219834,142.145614,8.041278,10.754675,51.562076,1.792214,2.49396,11.922484,-4.410123,-29.659622,21.274093,0,0,0,1.116213,0.021374,1.100759,-494774.418706,-683266.940024,-3287617.546089,-4465658.90653,0.559101,-4.987343,-6.500813,100.236461,170.5826,-6.269517,-4.809415,1.264143,14.109073,26.650763,617.526465,-1.69427,-1.410175,-1.504843,0.739808,1.00795,1.007983,A08
49.337316,7.240062,-9.871186,47.794205,45.163082,3.103234,6.239907,142.086123,7.825892,10.747495,51.567274,1.7616,2.497981,11.919988,-4.382008,-29.750623,20.97001,0,0,0,1.100528,0.02177,1.10083,-491678.46728,-681398.512356,-3288582.842669,-4461659.824039,0.555618,-4.934872,-6.570525,98.139545,174.238402,-6.335362,-4.75784,1.264656,13.853258,26.384097,618.022282,-1.680294,-1.41921,-1.505064,0.740019,1.008048,1.007976,A08
49.34432,7.177282,-9.931078,47.798743,45.044946,3.157588,6.175945,142.346735,7.790421,10.743496,51.578885,1.77696,2.485145,11.930915,-4.414978,-29.648608,21.197886,0,0,0,1.105212,0.021639,1.100968,-492240.228032,-684367.653444,-3287951.724493,-4464559.607703,0.552916,-4.901072,-6.644772,96.801422,178.161529,-6.378228,-4.702201,1.265167,13.931336,26.676252,617.620091,-1.66592,-1.427151,-1.505029,0.740229,1.008041,1.007999,A08
49.350039,7.173063,-9.933078,47.804878,45.044864,3.19538,6.112923,142.371704,7.795222,10.73202,51.578266,1.787563,2.472433,11.931961,-4.419121,-29.500232,21.327437,0,0,0,1.106532,0.02235,1.100814,-494485.845483,-684071.20601,-3286921.121,-4465478.174254,0.552766,-4.892012,-6.658844,96.444915,178.910643,-6.390124,-4.691663,1.26561,14.066736,26.588986,617.441551,-1.666627,-1.428925,-1.504837,0.74041,1.008064,1.007997,A08
49.351713,7.180261,-9.928664,47.806439,45.058035,3.192137,6.15228,142.221536,7.826602,10.748632,51.574262,1.786655,2.480379,11.925667,-4.430671,-29.57922,21.30408,0,0,0,1.109793,0.022148,1.100694,-496020.092241,-681646.680374,-3287163.727974,-4464830.502343,0.553331,-4.898697,-6.65187,96.707484,178.53825,-6.381531,-4.696525,1.266056,14.167924,26.382064,617.591262,-1.670717,-1.425967,-1.505083,0.740593,1.008062,1.007999,A08
49.347574,7.175603,-9.934919,47.801565,45.042248,3.2285,6.146963,142.328967,7.826509,10.750276,51.573642,1.796803,2.479307,11.93017,-4.453823,-29.577561,21.432622,0,0,0,1.1105,0.021943,1.100793,-487140.667599,-684956.872841,-3284049.350836,-4456146.893022,0.555377,-4.894668,-6.664105,96.549039,179.19292,-6.38637,-4.688835,1.266174,13.524027,26.699426,615.720744,-1.661272,-1.429068,-1.50468,0.740642,1.008063,1.008,A08
49.341754,7.174344,-9.941005,47.794477,45.027816,3.211206,6.149391,142.136342,7.823645,10.761441,51.565545,1.791984,2.479797,11.922095,-4.44235,-29.563333,21.359613,0,0,0,1.110296,0.022231,1.100787,-490306.618397,-685215.8884,-3285329.759991,-4460852.268546,0.558996,-4.889669,-6.659048,96.3527,178.922171,-6.392996,-4.692099,1.266034,13.769406,26.677437,616.416849,-1.664156,-1.430616,-1.504747,0.740587,1.008064,1.007995,A08
49.308114,7.167778,-9.948126,47.7592,44.978852,3.206022,6.174037,141.901816,7.904537,10.869285,51.565408,1.790537,2.484761,11.912255,-4.442772,-29.594108,21.312274,0,0,0,1.122598,0.022115,1.101597,-502927.423468,-679617.823301,-3277472.567848,-4460017.816371,0.569852,-4.884334,-6.662525,96.143595,179.11086,-6.400587,-4.68831,1.266449,14.532622,26.236855,613.812229,-1.671348,-1.428284,-1.501987,0.740746,1.00806,1.007854,A08
49.313571,7.179078,-9.951711,47.762379,44.989746,3.198909,6.18894,141.866788,7.905347,10.867586,51.609379,1.788549,2.487758,11.910785,-4.442305,-29.62593,21.282382,0,0,0,1.120944,0.022268,1.102445,-493925.318658,-688210.182724,-3288191.953748,-4470327.456891,0.573065,-4.883649,-6.650604,96.116793,178.474194,-6.400772,-4.698033,1.266966,13.978133,27.041757,617.601751,-1.668091,-1.43276,-1.504575,0.740959,1.007918,1.007902,A08
49.154242,7.139456,-9.943935,47.60544,44.80096,3.28549,6.367628,145.78045,7.905025,10.864153,51.608908,1.812592,2.523416,12.073958,-4.566494,-30.461932,21.863978,0,0,0,1.12712,0.022325,1.106069,-505476.520697,-713167.622896,-3392866.874191,-4611511.019603,0.587466,-4.868184,-6.663451,95.534377,179.211277,-6.215546,-4.539282,1.267204,21.20571,42.270798,957.686932,-0.992303,-0.85652,-0.897636,0.741371,1.008332,1.008264,A08
49.371146,7.266397,-9.705695,47.838336,45.399038,3.799214,7.426439,143.248715,9.162877,12.067013,51.741517,1.949157,2.725149,11.968656,-3.176143,-30.036982,19.964296,0,0,0,1.28604,0.019473,1.103519,-429061.520164,-745783.496608,-3287346.706973,-4462191.725221,0.635174,-5.101327,-6.634738,105.295207,178.149497,-6.181809,-4.809083,1.296095,10.024662,32.705904,617.186718,-1.236958,-1.742194,-1.500793,0.752805,1.004889,0.984395,A08
49.399916,6.783265,-10.126193,47.852166,44.509238,3.286909,8.515675,142.214037,8.925694,12.183155,51.609658,1.812984,2.918163,11.925353,-3.234883,-32.251628,18.616005,0,0,0,1.340578,0.018664,1.100445,-400872.444176,-772634.140906,-3283626.365629,-4457132.952214,0.622624,-4.915796,-7.093305,97.878381,203.320118,-6.426559,-4.48715,1.295468,8.677934,35.120062,615.64443,-1.166867,-1.809445,-1.501276,0.752584,0.984441,0.960354,A08
49.402382,6.293878,-10.647522,47.819965,43.466321,2.033737,8.850862,141.887974,7.318613,12.251885,51.613438,1.426091,2.97504,11.911674,-3.617998,-34.976192,15.639094,0,0,0,1.191732,0.012181,1.101265,-394158.26695,-744899.275264,-3289947.945938,-4429005.489397,0.5999,-4.717594,-7.501632,90.220993,227.186718,-6.694053,-4.236665,1.294926,8.352461,32.588632,618.035053,-1.119235,-1.828404,-1.502044,0.752363,0.960223,1.003343,A08
49.384092,5.922212,-10.905345,47.798735,42.815602,2.118591,7.637708,142.41463,6.761982,12.192115,51.613166,1.455538,2.76364,11.93376,-3.968475,-32.913848,17.21081,0,0,0,1.164427,0.017331,1.101748,-392594.591859,-749823.058548,-3287054.745285,-4429472.397305,0.582445,-4.471568,-8.0358,80.795853,259.868599,-6.985748,-3.900374,1.294417,8.489664,32.651536,617.60027,-1.054288,-1.89793,-1.500348,0.752154,1.003401,1.007995,A08
49.389353,5.838505,-10.927905,47.809359,42.719959,2.157656,7.407722,142.506541,6.601461,12.176956,51.605731,1.468896,2.721713,11.93761,-3.951008,-32.427983,17.388211,0,0,0,1.151572,0.017295,1.101327,-389931.672432,-750569.918729,-3289094.736929,-4429596.329828,0.570269,-4.435415,-8.193586,79.502417,270.14903,-7.042621,-3.824697,1.294006,8.339914,32.794439,618.666376,-1.037837,-1.9098,-1.500776,0.751986,1.008059,1.007995,A08
49.393237,5.755627,-10.939641,47.821055,42.637041,1.938193,7.518633,142.460586,6.24559,11.88246,51.619288,1.39219,2.742013,11.935685,-3.808456,-32.678141,16.591651,0,0,0,1.109973,0.017277,1.101362,-394969.303485,-749803.548338,-3291587.405161,-4436360.258633,0.55964,-4.452207,-8.236569,80.099085,272.96431,-7.015534,-3.803863,1.293479,8.537682,32.771854,619.40547,-1.042769,-1.902971,-1.50188,0.751766,1.008059,1.007927,A08
49.401781,5.710545,-10.877252,47.849716,42.68301,2.017963,7.470322,142.553688,6.291773,11.849594,51.709716,1.42055,2.733189,11.939585,-3.875252,-32.611588,16.947335,0,0,0,1.12311,0.017376,1.102592,-386922.003577,-740478.333075,-3293643.827867,-4421044.166231,0.556632,-4.467834,-8.365481,80.65613,281.51368,-6.990297,-3.742549,1.293113,8.35306,31.854874,619.998294,-1.021166,-1.893008,-1.502707,0.751593,1.007991,1.006465,A08
49.411752,5.684518,-10.872038,47.864306,42.676785,1.997664,7.291792,142.819814,6.289509,11.848564,51.739932,1.413387,2.700332,11.950724,-3.814115,-32.24744,16.878073,0,0,0,1.128241,0.017384,1.102887,-384554.139694,-743656.64747,-3291740.877939,-4419951.66679,0.566479,-4.468265,-8.395819,80.67099,283.548941,-6.989092,-3.729037,1.292687,8.083714,32.623314,618.0493,-1.020714,-1.88762,-1.503049,0.751419,1.006523,1.005718,A08
49.417153,5.584124,-10.754443,47.907392,42.737073,1.940882,7.108977,143.234561,6.283095,11.846027,51.878391,1.393155,2.666266,11.968064,-3.702326,-31.773449,16.472386,0,0,0,1.148165,0.017574,1.104785,-342975.884275,-706959.205126,-3307199.487028,-4357134.578123,0.577836,-4.516672,-8.550402,82.426296,294.161705,-6.920348,-3.670869,1.292238,6.390572,28.82001,626.10027,-0.967601,-1.846987,-1.505757,0.751279,1.005779,1.000984,A08
49.395954,5.39044,-10.618225,47.936784,42.708999,1.841047,6.832248,143.350765,6.231361,11.767631,51.8783,1.356852,2.613857,11.972918,-3.472671,-31.107044,15.53003,0,0,0,1.179173,0.0178,1.104106,-346061.027963,-718406.80989,-3297286.781932,-4361754.621462,0.587559,-4.56976,-8.868858,84.369042,316.754618,-6.839384,-3.551208,1.291395,6.49992,29.873628,621.698402,-0.937895,-1.838051,-1.504981,0.750988,1.001042,1.007634,A08
49.386796,5.292508,-10.557418,47.952206,42.687296,1.69288,6.737243,143.458096,6.097493,11.735089,51.875488,1.301107,2.59562,11.977399,-3.309811,-30.960857,15.014705,0,0,0,1.175396,0.017902,1.103692,-358857.925579,-725942.723799,-3299355.187976,-4384155.839016,0.584261,-4.595273,-9.007718,85.304767,326.663246,-6.799277,-3.492498,1.290683,6.982618,30.362448,623.048422,-0.952908,-1.848019,-1.505262,0.750696,1.007698,0.997511,A08
49.371216,5.176412,-10.499762,47.961913,42.638563,1.578016,6.668692,143.46068,5.781265,11.618544,51.808751,1.256191,2.582381,11.977507,-3.192729,-30.826231,14.63942,0,0,0,1.138716,0.018,1.102078,-338326.725335,-709767.32211,-3301670.450703,-4349764.499755,0.581463,-4.620025,-9.202587,86.220788,340.822573,-6.764286,-3.416282,1.289768,6.162614,29.451702,623.113706,-0.91644,-1.823753,-1.506034,0.750212,0.997552,0.96365,A08
49.366677,5.077521,-10.456955,47.977428,42.597994,1.613123,7.267212,142.840533,5.742693,11.674553,51.808631,1.270088,2.695777,11.951591,-3.398461,-32.099896,14.957661,0,0,0,1.1557,0.018074,1.101719,-359374.658078,-739928.499489,-3296959.929434,-4396263.088658,0.569999,-4.673698,-9.407298,88.23316,355.966781,-6.684822,-3.333883,1.288575,6.984808,31.801858,620.747701,-0.924028,-1.834502,-1.50596,0.749817,0.963301,0.87777,A08
49.36698,5.036434,-10.511073,47.970404,42.495765,1.76932,7.078382,143.567853,5.721486,11.67453,51.879708,1.330158,2.660523,11.98198,-3.516622,-31.793937,15.699366,0,0,0,1.154683,0.017981,1.103299,-330030.98994,-705740.054573,-3307419.363495,-4343190.409657,0.572929,-4.62791,-9.583578,86.50989,369.518977,-6.751865,-3.277498,1.288067,5.718735,28.645302,624.546582,-0.879058,-1.815373,-1.507192,0.749547,0.875504,0.937253,A08
49.398786,5.020876,-10.506911,48.005634,42.519599,1.471354,6.710406,143.855939,5.655034,11.67382,51.892471,1.212994,2.590445,11.993996,-3.116343,-30.981522,14.281382,0,0,0,1.149667,0.017988,1.102818,-337059.744644,-714851.272516,-3306065.394203,-4357976.413032,0.572739,-4.618679,-9.48024,86.168487,361.568632,-6.764895,-3.313211,1.287661,6.105586,29.527498,624.817383,-0.896844,-1.828651,-1.507638,0.749383,0.937054,0.996643,A08
49.402213,4.929905,-10.455773,48.030007,42.50414,1.447351,6.617136,144.0647,5.637444,11.651913,51.891235,1.203059,2.572379,12.002696,-3.081419,-30.799295,14.277793,0,0,0,1.168327,0.018076,1.102232,-335648.66256,-710714.250591,-3306479.308454,-4352842.223275,0.559681,-4.638491,-9.660656,86.906556,375.343474,-6.736618,-3.248355,1.287535,6.064459,29.327449,624.885905,-0.886063,-1.822298,-1.508092,0.749356,0.994949,1.006068,A08
49.416682,4.900118,-10.419209,48.056006,42.536914,1.393073,6.580072,144.150515,5.375153,11.267262,51.858274,1.180285,2.565165,12.00627,-3.016395,-30.74001,14.041743,0,0,0,1.12029,0.01814,1.10095,-334964.31756,-712659.422154,-3306801.365827,-4354425.1072,0.549503,-4.666867,-9.720911,87.96401,380.013787,-6.694053,-3.227204,1.287976,6.042534,29.641514,624.848732,-0.881702,-1.815019,-1.508784,0.749544,1.005898,1.007426,A08
49.416847,4.820109,-10.335379,48.082742,42.567473,1.560076,6.80087,143.796004,5.280449,11.25985,51.860869,1.24903,2.607848,11.991497,-3.250371,-31.264842,14.935285,0,0,0,1.118138,0.018287,1.100392,-335211.853147,-712275.968987,-3305645.963649,-4353133.787405,0.539536,-4.718754,-9.993684,89.916912,401.569804,-6.618968,-3.136851,1.288104,6.035117,29.453869,624.415386,-0.863914,-1.800986,-1.509544,0.749561,1.007491,0.999601,A08
49.419746,4.870629,-10.37762,48.071653,42.564662,1.539129,6.723703,143.843787,5.354803,11.298563,51.860325,1.240616,2.59301,11.993489,-3.212597,-31.096201,14.86008,0,0,0,1.120944,0.018212,1.100635,-336380.947189,-717303.323424,-3305333.854387,-4359018.126625,0.539485,-4.692128,-9.857361,88.908392,390.632166,-6.655756,-3.17783,1.287852,6.180921,29.846112,624.995887,-0.874827,-1.813068,-1.509089,0.749477,0.999607,0.99702,A08
49.420121,4.89956,-10.38312,48.067955,42.584395,1.508643,6.709391,143.987027,5.372033,11.298537,51.855944,1.228268,2.590249,11.999459,-3.180698,-31.077935,14.731875,0,0,0,1.118413,0.018203,1.100628,-338793.697927,-716741.678973,-3306573.32194,-4362108.700481,0.541024,-4.685147,-9.780088,88.645373,384.514359,-6.665728,-3.202228,1.285567,6.211307,29.737799,625.083465,-0.883807,-1.814461,-1.50892,0.748568,0.996954,1.007716,A08
49.416683,4.882937,-10.408947,48.060462,42.534452,1.488392,6.812929,143.760621,5.372717,11.393479,51.855864,1.219997,2.610159,11.990022,-3.174773,-31.289518,14.594576,0,0,0,1.122217,0.018157,1.100798,-341381.961159,-719020.487225,-3303896.13207,-4364298.582083,0.549468,-4.677752,-9.80518,88.367471,386.503679,-6.676211,-3.194079,1.284003,6.308003,30.025368,623.871076,-0.879424,-1.817995,-1.508591,0.747894,1.00778,0.994231,A08
49.411721,4.887997,-10.429773,48.050326,42.50855,1.489514,6.832382,143.660362,5.371221,11.39339,51.853402,1.220456,2.613883,11.98584,-3.179094,-31.325145,14.589116,0,0,0,1.120954,0.018121,1.100979,-337255.43211,-719222.221489,-3304134.107172,-4360611.7624,0.552851,-4.667747,-9.789889,87.991699,385.305388,-6.690581,-3.199766,1.282357,6.138918,29.928343,624.15997,-0.87708,-1.820821,-1.508378,0.74722,0.994274,1.003803,A08
49.41006,4.8936,-10.442497,48.045283,42.496386,1.463427,6.791427,143.709834,5.367816,11.390631,51.843804,1.209722,2.606037,11.987904,-3.14112,-31.238176,14.459767,0,0,0,1.119588,0.018099,1.100895,-335886.313662,-714339.528232,-3304637.028829,-4354862.872364,0.553935,-4.658368,-9.760866,87.640043,383.036557,-6.70457,-3.209955,1.281701,6.054329,29.573695,624.162649,-0.87795,-1.818832,-1.508302,0.746966,1.003867,1.007215,A08
49.408401,4.901207,-10.444765,48.042298,42.498741,1.487895,6.80746,143.704187,5.395226,11.349506,51.843444,1.219793,2.609111,11.987668,-3.170088,-31.27406,14.574271,0,0,0,1.123402,0.018095,1.100956,-341071.828089,-716893.401734,-3304189.724292,-4362154.955741,0.551581,-4.658314,-9.756083,87.638077,382.662386,-6.704461,-3.211011,1.281098,6.277532,29.746057,624.160882,-0.886569,-1.822443,-1.508218,0.746718,1.00728,1.007216,A08
49.407391,4.898788,-10.424352,48.045882,42.520318,1.600601,6.703883,144.136855,5.41331,11.349461,51.881839,1.265149,2.589186,12.005701,-3.267556,-31.0758,15.158819,0,0,0,1.123954,0.018131,1.101673,-339699.097561,-712409.127915,-3306519.183214,-4358627.410345,0.550428,-4.662106,-9.845328,87.780905,389.774297,-6.699572,-3.18314,1.280675,6.198151,29.413699,624.811253,-0.875974,-1.813924,-1.508541,0.746545,1.007278,1.007999,A08
49.419632,4.935818,-10.438724,48.051591,42.548685,1.538487,6.80647,143.87769,5.525432,11.503869,51.881632,1.240358,2.608921,11.994903,-3.23131,-31.274817,14.847765,0,0,0,1.141884,0.018106,1.101538,-352244.043791,-728983.817921,-3300836.357213,-4382064.220546,0.550449,-4.663186,-9.699922,87.821594,378.264186,-6.696408,-3.227931,1.280243,6.735265,30.902163,622.669733,-0.896744,-1.831318,-1.507933,0.746354,1.008063,1.00722,A08
49.42207,4.98549,-10.482107,48.039407,42.54279,1.571489,6.909171,143.625343,5.55145,11.578701,51.875193,1.253591,2.62853,11.984379,-3.291947,-31.459394,14.978659,0,0,0,1.135726,0.018031,1.101683,-348703.545967,-735124.873354,-3299672.508463,-4383500.929414,0.55059,-4.644574,-9.606731,87.127124,371.053113,-6.723202,-3.260152,1.279394,6.584428,31.477988,622.158013,-0.902183,-1.841498,-1.50749,0.746006,1.007284,1.007284,A08
49.425146,5.023121,-10.539009,48.026187,42.510299,1.58122,7.013084,143.558019,5.55104,11.58808,51.792887,1.257466,2.648223,11.98157,-3.328196,-31.680879,15.030434,0,0,0,1.127196,0.017933,1.100272,-346662.829886,-728894.846319,-3302100.153493,-4377657.831331,0.547458,-4.621565,-9.524842,86.271229,364.759153,-6.757889,-3.288401,1.278693,6.463175,30.775534,623.25147,-0.905728,-1.843716,-1.507513,0.74573,1.007348,1.007514,A08
49.424298,5.038853,-10.584199,48.013715,42.468369,1.665744,7.219393,143.20442,5.575632,11.587877,51.782834,1.290637,2.686893,11.966805,-3.466083,-32.117058,15.42705,0,0,0,1.123,0.017857,1.100307,-346562.898296,-733358.512224,-3299246.993787,-4379168.405943,0.547972,-4.605497,-9.603307,85.676323,371.036737,-6.781251,-3.266171,1.278024,6.532482,31.236097,622.243873,-0.900984,-1.848076,-1.506943,0.745451,1.007578,1.007054,A08
49.415098,5.058938,-10.650317,47.987711,42.396333,1.601192,7.110676,143.235853,5.490347,11.646885,51.793457,1.265382,2.666585,11.968118,-3.371889,-31.904349,15.128643,0,0,0,1.108107,0.017746,1.101166,-329794.651952,-713989.395385,-3302931.933915,-4346715.982907,0.552722,-4.569586,-9.44947,84.349111,359.008841,-6.836074,-3.316617,1.277544,5.780974,29.345159,623.949626,-0.89927,-1.847555,-1.506705,0.745254,1.007118,1.007924,A08
49.415929,4.98144,-10.550297,48.018034,42.449177,1.522479,6.91393,143.709456,5.496146,11.646805,51.979642,1.233888,2.629435,11.987888,-3.241444,-31.378932,14.670588,0,0,0,1.125326,0.017914,1.104348,-325388.479005,-692440.278755,-3314403.701434,-4332232.4608,0.556205,-4.616299,-9.603302,86.083253,370.847734,-6.772234,-3.266007,1.277125,5.803636,27.871799,628.455139,-0.877215,-1.808724,-1.509271,0.745085,1.007988,1.007959,A08
49.422142,4.908204,-10.406516,48.062872,42.564559,1.452965,6.652127,144.112295,5.488675,11.644323,51.986766,1.20539,2.579172,12.004678,-3.106363,-30.719884,14.320439,0,0,0,1.141492,0.018162,1.103466,-325679.013535,-687819.177556,-3313034.310389,-4326532.503101,0.553948,-4.675668,-9.725808,88.306372,380.380727,-6.687994,-3.225959,1.276681,5.681589,27.409058,627.501134,-0.872553,-1.790226,-1.510051,0.744903,1.008024,1.007959,A08
49.418206,4.811533,-10.270591,48.097621,42.638563,1.368054,6.313097,144.534901,5.408726,11.577742,52.002553,1.169639,2.512588,12.022267,-2.930963,-29.953404,13.870721,0,0,0,1.147457,0.018402,1.102997,-308537.491344,-686838.754961,-3310712.07053,-4306088.318494,0.556367,-4.725846,-9.913068,90.206159,395.19985,-6.617584,-3.168377,1.276434,4.996777,27.182188,626.521667,-0.843991,-1.778815,-1.510184,0.744787,1.008024,1.007201,A08
49.414352,4.752067,-10.167625,48.122085,42.706527,1.30728,6.11327,144.713174,5.291881,11.25516,52.002141,1.143364,2.472503,12.029679,-2.81888,-29.631146,13.650259,0,0,0,1.137417,0.018588,1.102428,-337567.987664,-711087.534287,-3303473.028178,-4352128.551799,0.54972,-4.769905,-10.02619,91.879143,404.216122,-6.550816,-3.128085,1.276233,6.122749,29.299504,623.558605,-0.867109,-1.790165,-1.509499,0.744713,1.007258,1.005974,A08
49.422184,4.769497,-10.168393,48.128343,42.729447,1.41362,6.55194,143.693995,5.37519,11.442625,51.989599,1.188958,2.559676,11.987243,-3.035498,-30.555059,14.133913,0,0,0,1.146136,0.018587,1.102024,-340840.533244,-725466.601661,-3301030.920675,-4367338.057197,0.548743,-4.792261,-10.050561,92.732496,406.140091,-6.517073,-3.116816,1.276052,6.262578,30.577963,622.470482,-0.870775,-1.797505,-1.509943,0.744638,1.006025,1.007721,A08
49.393669,4.800706,-10.26381,48.07546,42.612355,1.481679,6.831442,143.52502,5.410311,11.512007,51.877061,1.217242,2.613703,11.980193,-3.174323,-31.150984,14.439448,0,0,0,1.149063,0.018414,1.100896,-327756.692703,-705981.356477,-3301231.765,-4334969.815781,0.554288,-4.752628,-9.989285,91.216931,401.21341,-6.575358,-3.138957,1.275763,5.799455,28.691567,622.84074,-0.86336,-1.793706,-1.508244,0.744513,1.007785,1.007837,A08
49.385875,4.780199,-10.269531,48.068216,42.578884,1.5057,6.867247,143.463604,5.413258,11.511921,51.978274,1.22707,2.620543,11.977629,-3.206996,-31.234736,14.521714,0,0,0,1.153981,0.018404,1.103167,-301959.080241,-684539.557879,-3312445.446876,-4298944.08659,0.555654,-4.751795,-10.048325,91.185495,406.000625,-6.579071,-3.124448,1.275305,4.827675,27.144076,627.42009,-0.836472,-1.764729,-1.510663,0.744331,1.007902,1.007382,A08
49.386071,4.776653,-10.270921,48.068369,42.574101,1.416466,6.620285,143.896831,5.41067,11.509264,51.978154,1.190154,2.572991,11.995701,-3.050813,-30.686042,14.051482,0,0,0,1.154505,0.018401,1.103161,-319059.8962,-686820.512919,-3313188.461176,-4319068.871897,0.557698,-4.742207,-10.02753,90.819177,404.351927,-6.592116,-3.129825,1.274862,5.462359,27.458481,627.515851,-0.847567,-1.770941,-1.510313,0.74415,1.007446,1.007853,A08
49.395413,4.70071,-10.184007,48.103799,42.620501,1.321304,6.245409,144.490343,5.353928,11.42328,52.016305,1.14948,2.499082,12.020414,-2.862879,-29.842496,13.598865,0,0,0,1.161724,0.018559,1.103142,-315190.267084,-683914.547982,-3315021.137467,-4314125.954166,0.557282,-4.768226,-10.165354,91.817003,415.534708,-6.557119,-3.088337,1.274177,5.273139,26.976804,628.379396,-0.837951,-1.764516,-1.511223,0.743867,1.007918,1.007985,A08
48.424489,4.537478,-9.88073,47.187244,41.843991,1.432614,6.899993,168.044493,4.996181,10.806236,52.016032,1.196919,2.626784,12.963198,-3.135389,-33.966125,15.403708,0,0,0,1.125335,0.019128,1.124563,-378278.033406,-818399.850651,-3964499.329544,-5161177.215565,0.647376,-4.793644,-10.272927,92.963973,424.729905,-5.426441,-2.543261,1.27663,7.459643,34.945243,819.656088,-0.264338,-0.564057,-0.469,0.746735,1.000783,0.998035,A08
49.40302,4.605659,-9.962882,48.168295,42.811072,1.304617,6.155766,144.400186,4.999936,10.77519,51.959245,1.142198,2.481082,12.016663,-2.832767,-29.810306,13.719411,0,0,0,1.107971,0.021982,1.100729,-315648.577415,-681748.695869,-3312682.743583,-4310080.018578,0.533022,-4.885561,-10.39508,96.23012,435.602768,-6.397613,-3.007185,1.346298,5.670798,26.57116,626.828685,-1.472858,-1.495232,-1.495144,0.773153,1.008019,1.007985,A08
49.400297,4.607936,-9.943003,48.169398,42.834331,1.31461,6.190639,144.338237,4.999152,10.768259,51.958971,1.146564,2.4881,12.014085,-2.852634,-29.888262,13.77265,0,0,0,1.107253,0.021804,1.100698,-316603.334877,-684397.342139,-3313330.393176,-4314331.071895,0.532767,-4.899555,-10.393302,96.780249,435.450029,-6.378976,-3.007474,1.346318,5.70074,26.784409,627.13619,-1.472772,-1.494309,-1.495228,0.773161,1.00805,1.007803,A08
49.400121,4.608231,-9.951132,48.167509,42.824608,1.307911,6.096481,144.466353,4.984691,10.745137,51.95549,1.14364,2.469105,12.019416,-2.823672,-29.67385,13.74365,0,0,0,1.103675,0.022008,1.10063,-315085.942833,-682214.300527,-3313127.697678,-4310427.942759,0.532822,-4.885822,-10.391244,96.240973,435.278424,-6.397385,-3.008252,1.346354,5.641579,26.535879,627.110869,-1.47301,-1.496994,-1.495082,0.773177,1.007868,1.007973,A08
49.401176,4.596072,-9.929827,48.174157,42.840402,1.303584,6.113057,144.640683,4.985701,10.745162,51.975404,1.141746,2.47246,12.026665,-2.822632,-29.733388,13.728512,0,0,0,1.106576,0.022045,1.10091,-311532.423119,-683351.152322,-3314661.476515,-4309545.053667,0.532151,-4.901485,-10.426145,96.855868,438.194769,-6.376486,-2.998489,1.346413,5.522773,26.676181,627.658344,-1.464253,-1.493177,-1.495358,0.7732,1.008037,1.007932,A08
